timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-06-21T14:00:00+00:00,4.0,78.46,0.0,0.08,53.24,0.48,24.08,110.97,0.0
2025-06-21T15:00:00+00:00,4.0,79.77,0.0,0.09,54.21,0.48,24.59,111.95,0.0
2025-06-21T16:00:00+00:00,4.0,80.54,0.0,0.08,54.66,0.48,25.39,114.73,0.0
2025-06-21T17:00:00+00:00,4.0,80.84,0.0,0.08,54.73,0.49,26.62,120.18,0.0
2025-06-21T18:00:00+00:00,4.0,80.74,0.0,0.08,54.62,0.5,28.33,128.6,0.0
2025-06-21T19:00:00+00:00,4.0,80.67,0.0,0.08,54.68,0.5,30.41,139.57,0.0
2025-06-21T20:00:00+00:00,4.0,81.12,0.0,0.08,55.51,0.49,32.8,152.22,0.0
2025-06-21T21:00:00+00:00,4.0,81.62,0.0,0.08,56.49,0.49,34.97,164.31,0.0
2025-06-21T22:00:00+00:00,4.0,81.5,0.0,0.08,56.97,0.49,36.4,173.31,0.0
2025-06-21T23:00:00+00:00,4.0,80.92,0.0,0.07,56.72,0.49,36.52,176.15,0.0
2025-06-22T00:00:00+00:00,4.0,79.74,0.0,0.07,55.81,0.49,35.16,171.36,0.0
2025-06-22T01:00:00+00:00,4.0,78.63,0.0,0.08,54.85,0.48,33.69,165.06,0.0
2025-06-22T02:00:00+00:00,4.0,77.49,0.0,0.08,53.83,0.48,32.11,157.21,0.0
2025-06-22T03:00:00+00:00,4.0,76.95,0.0,0.09,53.37,0.48,30.7,149.09,0.0
2025-06-22T04:00:00+00:00,4.0,77.35,0.0,0.09,53.8,0.48,29.83,143.58,0.0
2025-06-22T05:00:00+00:00,4.0,78.39,0.0,0.09,54.76,0.47,29.62,141.4,0.0
2025-06-22T06:00:00+00:00,4.0,79.25,0.0,0.08,55.6,0.46,29.77,141.45,0.0
2025-06-22T07:00:00+00:00,4.0,79.38,0.0,0.08,55.66,0.45,30.07,142.78,0.0
2025-06-22T08:00:00+00:00,4.0,78.93,0.0,0.07,55.19,0.46,30.35,144.39,0.0
2025-06-22T09:00:00+00:00,4.0,78.79,0.0,0.07,54.87,0.46,30.46,144.85,0.0
2025-06-22T10:00:00+00:00,4.0,79.66,0.0,0.08,55.72,0.46,30.5,144.28,0.0
2025-06-22T11:00:00+00:00,4.0,80.69,0.0,0.08,56.88,0.46,30.37,142.83,0.0
2025-06-22T12:00:00+00:00,4.0,80.78,0.0,0.09,56.59,0.45,30.29,142.17,0.0
2025-06-22T13:00:00+00:00,4.0,79.61,0.0,0.09,54.54,0.46,30.04,141.26,0.0
2025-06-22T14:00:00+00:00,4.0,77.74,0.0,0.1,51.29,0.48,29.42,138.57,0.0
2025-06-22T15:00:00+00:00,4.0,77.24,0.0,0.1,49.62,0.51,29.05,136.01,0.0
2025-06-22T16:00:00+00:00,4.0,78.61,0.0,0.09,50.29,0.52,29.27,135.22,0.0
2025-06-22T17:00:00+00:00,4.0,80.35,0.0,0.09,51.79,0.51,30.15,137.01,0.0
2025-06-22T18:00:00+00:00,4.0,81.3,0.0,0.09,52.66,0.51,31.27,140.12,0.0
2025-06-22T19:00:00+00:00,4.0,81.27,0.0,0.1,52.55,0.5,32.22,142.62,0.0
2025-06-22T20:00:00+00:00,4.0,80.49,0.0,0.1,51.8,0.5,33.16,145.58,0.0
2025-06-22T21:00:00+00:00,4.0,79.2,0.0,0.1,50.37,0.51,33.58,146.9,0.0
2025-06-22T22:00:00+00:00,4.0,78.16,0.0,0.1,49.51,0.52,33.85,147.8,0.0
2025-06-22T23:00:00+00:00,4.0,78.11,0.0,0.1,49.7,0.52,34.16,149.05,0.0
2025-06-23T00:00:00+00:00,4.0,78.58,0.0,0.09,50.66,0.51,34.45,150.47,0.0
2025-06-23T01:00:00+00:00,4.0,78.78,0.0,0.09,51.4,0.5,34.48,150.57,0.0
2025-06-23T02:00:00+00:00,4.0,78.67,0.0,0.1,51.5,0.51,34.17,149.08,0.0
2025-06-23T03:00:00+00:00,4.0,78.64,0.0,0.09,51.86,0.51,33.97,148.5,0.0
2025-06-23T04:00:00+00:00,4.0,79.95,0.01,0.09,53.88,0.51,34.29,151.06,0.0
2025-06-23T05:00:00+00:00,4.0,81.91,0.01,0.08,56.47,0.5,34.84,154.49,0.0
2025-06-23T06:00:00+00:00,4.0,82.9,0.01,0.07,57.64,0.5,34.99,155.69,0.0
2025-06-23T07:00:00+00:00,4.0,82.31,0.01,0.07,56.43,0.5,34.64,154.66,0.0
2025-06-23T08:00:00+00:00,4.0,80.85,0.01,0.06,53.86,0.5,33.95,152.48,0.0
2025-06-23T09:00:00+00:00,4.0,79.65,0.01,0.06,51.55,0.5,33.41,151.11,0.0
2025-06-23T10:00:00+00:00,4.0,79.53,0.01,0.06,50.84,0.49,33.38,151.63,0.0
2025-06-23T11:00:00+00:00,4.0,80.53,0.01,0.06,52.18,0.48,33.7,152.53,0.0
2025-06-23T12:00:00+00:00,4.0,82.21,0.01,0.07,54.71,0.48,33.87,151.62,0.0
2025-06-23T13:00:00+00:00,4.0,82.81,0.0,0.08,55.7,0.48,33.41,148.13,0.0
2025-06-23T14:00:00+00:00,4.0,81.14,0.0,0.09,53.53,0.5,32.22,142.4,0.0
2025-06-23T15:00:00+00:00,4.0,78.3,0.0,0.1,49.63,0.54,31.06,137.95,0.0
2025-06-23T16:00:00+00:00,4.0,76.38,0.0,0.11,46.87,0.56,30.62,136.56,0.0
2025-06-23T17:00:00+00:00,4.0,76.22,0.0,0.11,46.65,0.57,30.82,137.16,0.0
2025-06-23T18:00:00+00:00,4.0,76.91,0.0,0.12,47.57,0.57,31.53,138.59,0.0
2025-06-23T19:00:00+00:00,4.0,77.35,0.0,0.12,48.36,0.57,32.3,140.28,0.0
2025-06-23T20:00:00+00:00,4.0,77.51,0.0,0.12,48.74,0.57,32.94,142.26,0.0
2025-06-23T21:00:00+00:00,4.0,77.82,0.0,0.12,49.31,0.56,33.1,142.7,0.0
2025-06-23T22:00:00+00:00,4.0,78.81,0.0,0.12,50.97,0.54,32.64,140.9,0.0
2025-06-23T23:00:00+00:00,4.0,80.15,0.0,0.11,53.38,0.51,32.06,138.53,0.0
2025-06-24T00:00:00+00:00,4.0,81.6,0.0,0.11,55.5,0.5,31.47,136.12,0.0
2025-06-24T01:00:00+00:00,4.0,82.57,0.0,0.1,56.99,0.49,30.62,132.54,0.0
2025-06-24T02:00:00+00:00,4.0,82.98,0.0,0.11,57.81,0.49,30.11,130.74,0.0
2025-06-24T03:00:00+00:00,4.0,82.87,0.0,0.11,57.79,0.49,30.36,132.02,0.0
2025-06-24T04:00:00+00:00,4.0,82.43,0.01,0.1,57.18,0.5,30.84,133.88,0.0
2025-06-24T05:00:00+00:00,4.0,81.87,0.01,0.09,56.36,0.5,31.23,135.33,0.0
2025-06-24T06:00:00+00:00,4.0,81.49,0.01,0.07,55.56,0.5,31.73,137.6,0.0
2025-06-24T07:00:00+00:00,4.0,80.83,0.01,0.06,54.2,0.49,32.4,141.28,0.0
2025-06-24T08:00:00+00:00,4.0,79.91,0.01,0.06,52.19,0.49,33.02,145.23,0.0
2025-06-24T09:00:00+00:00,4.0,79.22,0.01,0.05,50.19,0.49,33.31,147.66,0.0
2025-06-24T10:00:00+00:00,4.0,79.1,0.01,0.05,49.03,0.5,33.36,148.67,0.0
2025-06-24T11:00:00+00:00,4.0,79.45,0.01,0.05,48.97,0.5,33.0,146.95,0.0
2025-06-24T12:00:00+00:00,4.0,80.0,0.01,0.06,49.65,0.5,32.59,144.17,0.0
2025-06-24T13:00:00+00:00,4.0,80.96,0.01,0.07,50.47,0.51,32.56,142.38,0.0
2025-06-24T14:00:00+00:00,4.0,81.43,0.0,0.09,50.93,0.52,32.89,142.09,0.0
2025-06-24T15:00:00+00:00,4.0,81.71,0.0,0.1,51.18,0.53,33.45,142.48,0.0
2025-06-24T16:00:00+00:00,4.0,81.83,0.0,0.1,51.41,0.54,34.07,142.48,0.0
2025-06-24T17:00:00+00:00,4.0,81.81,0.0,0.1,51.73,0.56,34.94,143.26,0.0
2025-06-24T18:00:00+00:00,4.0,82.04,0.0,0.1,52.31,0.58,36.19,145.26,0.0
2025-06-24T19:00:00+00:00,4.0,82.58,0.0,0.1,53.56,0.59,37.65,148.19,0.0
2025-06-24T20:00:00+00:00,4.0,83.76,0.0,0.1,55.57,0.6,39.03,150.99,0.0
2025-06-24T21:00:00+00:00,4.0,85.25,0.0,0.1,58.08,0.6,40.09,152.72,0.0
2025-06-24T22:00:00+00:00,4.0,87.26,0.0,0.1,61.51,0.6,40.85,153.11,0.0
2025-06-24T23:00:00+00:00,4.0,89.61,0.0,0.09,65.36,0.61,41.78,154.26,0.0
2025-06-25T00:00:00+00:00,4.0,91.61,0.0,0.09,68.64,0.62,42.76,156.12,0.0
2025-06-25T01:00:00+00:00,4.0,93.51,0.0,0.09,71.71,0.63,43.56,157.92,0.0
2025-06-25T02:00:00+00:00,4.0,95.16,0.0,0.1,73.84,0.64,44.08,158.88,0.0
2025-06-25T03:00:00+00:00,4.0,96.33,0.0,0.1,75.18,0.65,44.24,159.31,0.0
2025-06-25T04:00:00+00:00,4.0,96.56,0.01,0.08,75.24,0.65,43.88,158.99,0.0
2025-06-25T05:00:00+00:00,4.0,96.43,0.01,0.07,74.62,0.64,43.3,158.94,0.0
2025-06-25T06:00:00+00:00,4.0,96.25,0.01,0.07,73.69,0.63,42.49,158.84,0.0
2025-06-25T07:00:00+00:00,4.0,95.96,0.0,0.07,72.75,0.62,41.49,158.52,0.0
2025-06-25T08:00:00+00:00,4.0,95.38,0.0,0.07,71.63,0.61,40.45,158.36,0.0
2025-06-25T09:00:00+00:00,4.0,94.44,0.0,0.08,70.14,0.59,39.44,158.29,0.0
2025-06-25T10:00:00+00:00,4.0,93.64,0.0,0.09,68.56,0.58,38.72,159.23,0.0
2025-06-25T11:00:00+00:00,4.0,92.43,0.0,0.1,66.52,0.56,37.99,160.34,0.0
2025-06-25T12:00:00+00:00,4.0,90.84,0.0,0.1,64.19,0.55,37.41,161.78,0.0
2025-06-25T13:00:00+00:00,4.0,89.55,0.0,0.11,61.98,0.53,37.07,164.12,0.0
2025-06-25T14:00:00+00:00,4.0,88.73,0.0,0.11,60.45,0.52,37.01,167.12,0.0
2025-06-25T15:00:00+00:00,4.0,88.53,0.0,0.11,59.69,0.51,37.05,170.73,0.0
2025-06-25T16:00:00+00:00,4.0,88.5,0.0,0.1,59.4,0.5,37.45,175.96,0.0
2025-06-25T17:00:00+00:00,4.0,88.63,0.0,0.1,59.06,0.49,37.53,178.9,0.0
2025-06-25T18:00:00+00:00,4.0,88.82,0.0,0.09,58.5,0.49,37.9,182.5,0.0
2025-06-25T19:00:00+00:00,4.0,88.7,0.0,0.09,57.93,0.48,38.11,184.85,0.0
2025-06-25T20:00:00+00:00,4.0,89.03,0.0,0.08,58.05,0.46,38.27,186.76,0.0
2025-06-25T21:00:00+00:00,4.0,89.4,0.0,0.08,58.78,0.45,38.68,190.27,0.0
2025-06-25T22:00:00+00:00,4.0,90.2,0.0,0.08,60.37,0.44,39.8,196.87,0.0
2025-06-25T23:00:00+00:00,5.0,91.01,0.0,0.07,62.19,0.43,41.6,205.96,0.0
2025-06-26T00:00:00+00:00,5.0,91.65,0.0,0.07,63.72,0.42,43.63,215.1,0.0
2025-06-26T00:00:00+00:00,5.0,91.65,0.0,0.07,63.72,0.42,43.63,215.1,0.0
2025-06-26T01:00:00+00:00,5.0,92.19,0.0,0.07,64.87,0.41,45.46,221.07,0.0
2025-06-26T02:00:00+00:00,5.0,92.22,0.0,0.08,64.96,0.41,46.84,222.7,0.0
2025-06-26T03:00:00+00:00,5.0,92.13,0.0,0.09,64.9,0.4,47.82,222.78,0.0
2025-06-26T04:00:00+00:00,5.0,91.94,0.0,0.09,64.34,0.39,48.41,221.79,0.0
2025-06-26T05:00:00+00:00,5.0,91.66,0.0,0.08,63.61,0.37,48.6,220.35,0.0
2025-06-26T06:00:00+00:00,5.0,91.18,0.0,0.08,62.97,0.36,48.28,217.68,0.0
2025-06-26T07:00:00+00:00,5.0,90.75,0.0,0.07,62.31,0.34,47.78,214.65,0.0
2025-06-26T08:00:00+00:00,5.0,90.48,0.0,0.07,61.87,0.32,47.12,206.12,0.0
2025-06-26T09:00:00+00:00,4.0,90.59,0.01,0.07,62.05,0.31,45.97,193.96,0.0
2025-06-26T10:00:00+00:00,4.0,90.65,0.01,0.06,61.94,0.3,44.93,182.61,0.0
2025-06-26T11:00:00+00:00,4.0,89.96,0.01,0.07,60.91,0.3,44.13,173.18,0.0
2025-06-26T12:00:00+00:00,4.0,88.99,0.0,0.08,59.59,0.32,43.5,167.67,0.0
2025-06-26T13:00:00+00:00,4.0,88.12,0.0,0.1,58.7,0.33,42.7,165.6,0.0
2025-06-26T14:00:00+00:00,4.0,87.02,0.0,0.12,57.87,0.35,41.77,166.33,0.0
2025-06-26T15:00:00+00:00,4.0,85.75,0.0,0.12,56.64,0.36,40.76,168.64,0.0
2025-06-26T16:00:00+00:00,4.0,84.7,0.0,0.12,55.55,0.37,39.62,170.96,0.0
2025-06-26T17:00:00+00:00,4.0,84.0,0.0,0.12,54.51,0.39,38.86,175.01,0.0
2025-06-26T18:00:00+00:00,4.0,83.52,0.0,0.12,53.6,0.4,38.84,183.57,0.0
2025-06-26T19:00:00+00:00,4.0,83.12,0.0,0.12,52.94,0.41,39.72,197.32,0.0
2025-06-26T20:00:00+00:00,5.0,83.0,0.0,0.12,52.55,0.42,41.61,216.59,0.0
2025-06-26T21:00:00+00:00,5.0,82.92,0.0,0.13,52.3,0.43,44.31,240.96,0.0
2025-06-26T22:00:00+00:00,5.0,83.04,0.0,0.13,52.34,0.44,47.81,273.43,0.0
2025-06-26T23:00:00+00:00,5.0,83.08,0.0,0.13,52.39,0.45,51.38,309.01,0.0
2025-06-27T00:00:00+00:00,5.0,83.03,0.0,0.13,52.12,0.46,54.1,337.26,0.0
2025-06-27T01:00:00+00:00,5.0,83.05,0.0,0.13,51.97,0.46,52.87,302.11,0.02
2025-06-27T02:00:00+00:00,5.0,83.49,0.0,0.13,52.79,0.4,50.24,247.75,0.02
2025-06-27T03:00:00+00:00,1.0,84.31,0.0,0.14,54.1,0.35,0.0,0.0,0.03
2025-06-27T04:00:00+00:00,4.0,85.23,0.0,0.14,54.53,0.31,45.5,180.48,0.07
2025-06-27T05:00:00+00:00,4.0,86.12,0.0,0.15,54.16,0.29,43.11,161.86,0.13
2025-06-27T06:00:00+00:00,4.0,87.08,0.01,0.14,54.12,0.28,41.86,153.97,0.2
2025-06-27T07:00:00+00:00,4.0,87.64,0.01,0.12,54.09,0.27,42.28,157.43,0.22
2025-06-27T08:00:00+00:00,4.0,88.03,0.01,0.12,53.95,0.26,43.59,168.43,0.21
2025-06-27T09:00:00+00:00,4.0,87.94,0.01,0.11,54.29,0.24,44.93,181.95,0.19
2025-06-27T10:00:00+00:00,4.0,88.22,0.0,0.1,56.45,0.26,45.44,188.15,0.25
2025-06-27T11:00:00+00:00,4.0,88.86,0.0,0.1,58.87,0.29,43.97,169.84,0.4
2025-06-27T12:00:00+00:00,4.0,89.4,0.0,0.11,60.33,0.34,40.27,137.24,0.55
2025-06-27T13:00:00+00:00,4.0,90.08,0.0,0.14,61.53,0.39,36.72,108.48,0.67
2025-06-27T14:00:00+00:00,3.0,90.1,0.0,0.18,61.25,0.42,33.69,86.73,0.73
2025-06-27T15:00:00+00:00,3.0,90.29,0.0,0.23,60.18,0.45,30.74,70.5,0.73
2025-06-27T16:00:00+00:00,3.0,92.27,0.0,0.3,59.78,0.45,28.04,59.5,0.69
2025-06-27T17:00:00+00:00,3.0,94.7,0.0,0.34,59.35,0.45,25.77,52.58,0.64
2025-06-27T18:00:00+00:00,2.0,95.29,0.0,0.33,58.33,0.42,24.3,48.47,0.61
2025-06-27T19:00:00+00:00,2.0,93.77,0.0,0.29,56.75,0.43,21.95,41.71,0.53
2025-06-27T20:00:00+00:00,2.0,91.11,0.0,0.24,55.03,0.41,19.35,34.0,0.42
2025-06-27T21:00:00+00:00,2.0,88.71,0.0,0.2,53.64,0.37,17.37,28.42,0.35
2025-06-27T22:00:00+00:00,2.0,86.39,0.0,0.17,52.61,0.32,15.89,24.91,0.3
2025-06-27T23:00:00+00:00,2.0,85.21,0.0,0.14,52.18,0.27,15.13,22.92,0.26
2025-06-28T00:00:00+00:00,2.0,85.03,0.0,0.12,53.01,0.23,14.8,21.37,0.24
2025-06-28T01:00:00+00:00,2.0,85.67,0.0,0.1,54.81,0.19,14.41,19.65,0.21
2025-06-28T02:00:00+00:00,2.0,85.99,0.0,0.09,56.4,0.18,13.81,18.67,0.15
2025-06-28T03:00:00+00:00,2.0,84.83,0.0,0.1,56.58,0.19,13.22,19.06,0.1
2025-06-28T04:00:00+00:00,2.0,83.88,0.0,0.1,57.91,0.16,12.22,16.8,0.08
2025-06-28T05:00:00+00:00,2.0,85.67,0.0,0.1,61.71,0.16,11.68,16.0,0.06
2025-06-28T06:00:00+00:00,2.0,89.03,0.0,0.09,66.29,0.15,10.8,14.77,0.05
2025-06-28T07:00:00+00:00,2.0,90.16,0.0,0.08,68.07,0.15,10.01,13.73,0.04
2025-06-28T08:00:00+00:00,2.0,88.96,0.0,0.08,68.02,0.14,9.8,13.48,0.03
2025-06-28T09:00:00+00:00,2.0,87.25,0.0,0.07,67.79,0.14,9.84,13.5,0.02
2025-06-28T10:00:00+00:00,2.0,85.2,0.0,0.07,67.0,0.14,9.86,13.92,0.02
2025-06-28T11:00:00+00:00,2.0,82.58,0.0,0.07,65.36,0.15,9.65,13.88,0.02
2025-06-28T12:00:00+00:00,2.0,80.26,0.0,0.08,63.45,0.15,9.1,13.17,0.01
2025-06-28T13:00:00+00:00,2.0,78.78,0.0,0.09,61.57,0.15,8.82,12.97,0.01
2025-06-28T14:00:00+00:00,1.0,77.41,0.0,0.1,59.39,0.15,8.45,12.31,0.01
2025-06-28T15:00:00+00:00,1.0,76.5,0.0,0.1,57.35,0.14,8.08,11.34,0.0
2025-06-28T16:00:00+00:00,1.0,76.0,0.0,0.1,55.86,0.13,7.82,10.55,0.0
2025-06-28T17:00:00+00:00,1.0,75.46,0.0,0.1,54.02,0.13,7.93,10.48,0.0
2025-06-28T18:00:00+00:00,1.0,74.75,0.0,0.1,52.09,0.13,8.15,10.63,0.0
2025-06-28T19:00:00+00:00,1.0,74.03,0.0,0.1,50.18,0.14,8.53,11.06,0.0
2025-06-28T20:00:00+00:00,1.0,73.37,0.0,0.1,48.47,0.14,9.1,11.66,0.0
2025-06-28T21:00:00+00:00,1.0,72.82,0.0,0.1,47.27,0.14,9.68,12.2,0.0
2025-06-28T22:00:00+00:00,2.0,73.13,0.0,0.1,47.07,0.15,10.0,12.41,0.0
2025-06-28T23:00:00+00:00,1.0,73.56,0.0,0.1,47.46,0.16,9.99,12.32,0.0
2025-06-29T00:00:00+00:00,1.0,74.34,0.0,0.1,48.32,0.16,9.74,12.07,0.0
2025-06-29T01:00:00+00:00,1.0,75.74,0.0,0.09,51.36,0.13,9.74,11.91,0.0
2025-06-29T02:00:00+00:00,1.0,76.39,0.0,0.1,52.15,0.13,9.79,12.1,0.0
2025-06-29T03:00:00+00:00,1.0,77.36,0.01,0.1,53.29,0.13,9.94,12.35,0.0
2025-06-29T04:00:00+00:00,2.0,78.45,0.01,0.08,54.71,0.12,10.3,12.88,0.0
2025-06-29T05:00:00+00:00,2.0,79.68,0.01,0.07,56.29,0.12,10.81,13.64,0.0
2025-06-29T06:00:00+00:00,2.0,81.86,0.01,0.06,58.04,0.13,11.4,14.51,0.0
2025-06-29T07:00:00+00:00,2.0,85.44,0.01,0.05,60.15,0.13,11.99,15.34,0.0
2025-06-29T08:00:00+00:00,2.0,91.05,0.01,0.04,62.42,0.13,12.44,16.03,0.0
2025-06-29T09:00:00+00:00,2.0,98.84,0.01,0.04,64.66,0.13,12.64,16.42,0.0
2025-06-29T10:00:00+00:00,2.0,110.37,0.01,0.04,67.61,0.13,12.56,16.52,0.0
2025-06-29T11:00:00+00:00,2.0,124.08,0.01,0.05,71.24,0.13,12.11,16.29,0.0
2025-06-29T12:00:00+00:00,2.0,133.16,0.01,0.06,74.15,0.13,11.49,16.01,0.0
2025-06-29T13:00:00+00:00,2.0,130.68,0.0,0.08,75.26,0.14,10.78,15.65,0.0
2025-06-29T14:00:00+00:00,2.0,117.19,0.0,0.09,74.88,0.15,10.62,16.16,0.0
2025-06-29T15:00:00+00:00,2.0,101.06,0.0,0.09,74.09,0.17,10.94,17.67,0.0
2025-06-29T16:00:00+00:00,2.0,90.16,0.0,0.09,73.13,0.2,10.89,18.95,0.0
2025-06-29T17:00:00+00:00,2.0,84.86,0.0,0.09,71.29,0.21,10.4,19.6,0.0
2025-06-29T18:00:00+00:00,2.0,82.72,0.0,0.09,68.84,0.23,10.0,20.47,0.0
2025-06-29T19:00:00+00:00,2.0,81.92,0.0,0.09,66.66,0.24,10.12,22.03,0.0
2025-06-29T20:00:00+00:00,2.0,81.56,0.0,0.09,64.96,0.25,10.89,24.31,0.0
2025-06-29T21:00:00+00:00,2.0,81.45,0.0,0.09,63.74,0.25,12.0,26.79,0.0
2025-06-29T22:00:00+00:00,2.0,80.95,0.0,0.09,62.63,0.26,13.36,29.84,0.0
2025-06-29T23:00:00+00:00,2.0,80.14,0.0,0.09,61.17,0.27,15.0,34.57,0.0
2025-06-30T00:00:00+00:00,2.0,78.8,0.0,0.09,59.62,0.29,16.53,40.33,0.0
2025-06-30T01:00:00+00:00,2.0,77.38,0.0,0.09,58.01,0.32,17.81,47.04,0.0
2025-06-30T02:00:00+00:00,3.0,75.82,0.0,0.1,55.91,0.36,18.94,55.43,0.0
2025-06-30T03:00:00+00:00,3.0,74.15,0.0,0.1,52.59,0.4,20.14,67.04,0.0
2025-06-30T04:00:00+00:00,3.0,72.1,0.01,0.1,48.26,0.47,21.61,84.66,0.0
2025-06-30T05:00:00+00:00,4.0,70.23,0.01,0.09,43.93,0.54,23.22,103.15,0.0
2025-06-30T06:00:00+00:00,4.0,68.84,0.01,0.09,40.72,0.58,24.28,113.93,0.0
2025-06-30T07:00:00+00:00,4.0,67.69,0.01,0.08,38.46,0.6,24.72,117.09,0.0
2025-06-30T08:00:00+00:00,4.0,67.23,0.01,0.07,37.28,0.59,24.93,117.92,0.0
2025-06-30T09:00:00+00:00,4.0,67.38,0.01,0.07,37.09,0.58,25.08,119.68,0.0
2025-06-30T10:00:00+00:00,4.0,68.05,0.01,0.07,37.56,0.56,25.16,121.98,0.0
2025-06-30T11:00:00+00:00,4.0,68.59,0.01,0.07,38.16,0.54,24.9,121.78,0.0
2025-06-30T12:00:00+00:00,4.0,69.06,0.0,0.08,38.82,0.52,24.39,117.54,0.0
2025-06-30T13:00:00+00:00,4.0,69.96,0.0,0.09,39.93,0.5,23.2,108.61,0.0
2025-06-30T14:00:00+00:00,4.0,71.05,0.0,0.1,41.14,0.47,21.89,100.06,0.0
2025-06-30T15:00:00+00:00,3.0,71.42,0.0,0.1,41.44,0.47,21.56,98.81,0.0
2025-06-30T16:00:00+00:00,4.0,70.94,0.0,0.11,40.76,0.47,21.75,101.91,0.0
2025-06-30T17:00:00+00:00,4.0,70.24,0.0,0.11,39.85,0.48,22.08,106.01,0.0
2025-06-30T18:00:00+00:00,4.0,69.71,0.0,0.11,39.14,0.49,22.34,109.11,0.0
2025-06-30T19:00:00+00:00,4.0,69.19,0.0,0.12,38.77,0.49,22.24,109.39,0.0
2025-06-30T20:00:00+00:00,4.0,69.16,0.0,0.12,38.98,0.48,21.74,106.25,0.0
2025-06-30T21:00:00+00:00,4.0,69.51,0.0,0.12,39.78,0.47,20.95,101.02,0.0
2025-06-30T22:00:00+00:00,3.0,69.82,0.0,0.13,40.77,0.45,20.34,94.36,0.0
2025-06-30T23:00:00+00:00,3.0,70.03,0.0,0.12,41.8,0.43,19.97,88.37,0.0
2025-07-01T00:00:00+00:00,3.0,70.47,0.0,0.12,43.05,0.41,19.26,81.15,0.0
2025-07-01T00:00:00+00:00,3.0,70.47,0.0,0.12,43.05,0.41,19.26,81.15,0.0
2025-07-01T01:00:00+00:00,3.0,70.78,0.0,0.11,44.33,0.39,18.25,73.65,0.0
2025-07-01T02:00:00+00:00,3.0,71.11,0.0,0.11,45.46,0.38,17.4,68.66,0.0
2025-07-01T03:00:00+00:00,3.0,71.27,0.01,0.1,46.24,0.37,16.95,66.68,0.0
2025-07-01T04:00:00+00:00,3.0,71.53,0.01,0.09,46.84,0.37,16.92,70.23,0.0
2025-07-01T05:00:00+00:00,3.0,71.6,0.01,0.08,47.17,0.37,17.11,75.83,0.0
2025-07-01T06:00:00+00:00,3.0,71.82,0.01,0.07,47.06,0.37,17.37,79.52,0.0
2025-07-01T07:00:00+00:00,3.0,71.88,0.01,0.06,46.49,0.37,17.53,81.21,0.0
2025-07-01T08:00:00+00:00,3.0,71.53,0.01,0.06,45.36,0.37,17.78,82.78,0.0
2025-07-01T09:00:00+00:00,3.0,71.3,0.01,0.05,43.98,0.38,18.17,85.23,0.0
2025-07-01T10:00:00+00:00,3.0,71.31,0.01,0.05,42.96,0.39,18.81,88.73,0.0
2025-07-01T11:00:00+00:00,3.0,71.31,0.01,0.06,42.4,0.4,19.58,92.58,0.0
2025-07-01T12:00:00+00:00,3.0,71.74,0.01,0.06,42.35,0.41,20.36,95.9,0.0
2025-07-01T13:00:00+00:00,3.0,72.29,0.0,0.07,42.84,0.41,20.88,97.25,0.0
2025-07-01T14:00:00+00:00,3.0,73.18,0.0,0.09,43.55,0.42,21.15,96.99,0.0
2025-07-01T15:00:00+00:00,3.0,73.76,0.0,0.1,44.15,0.42,21.56,97.31,0.0
2025-07-01T16:00:00+00:00,3.0,73.92,0.0,0.1,44.37,0.42,21.65,95.99,0.0
2025-07-01T17:00:00+00:00,3.0,74.05,0.0,0.1,44.56,0.41,21.39,94.03,0.0
2025-07-01T18:00:00+00:00,3.0,73.83,0.0,0.1,44.53,0.39,20.98,92.08,0.0
2025-07-01T19:00:00+00:00,3.0,73.29,0.0,0.1,44.35,0.38,20.42,90.03,0.0
2025-07-01T20:00:00+00:00,3.0,72.92,0.0,0.1,44.4,0.37,19.68,87.62,0.0
2025-07-01T21:00:00+00:00,3.0,72.74,0.0,0.1,44.6,0.37,18.82,82.72,0.0
